WEO_Country_Code,WEO_Subject_Code,Country_Series-Specific_Notes,Estimates_Start_After
137,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2010 Methodology used to derive volumes: data from source Formula used to derive volumes: Laspeyres-type. data from source Chain-weighted: Yes, from 2000 Trade System: General trade Excluded items in trade: None Oil coverage: Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",2023
546,TM_RPCH,Source:,1980
674,TM_RPCH,Source: Central Bank Latest actual data: 2023 Base year: 2010 Methodology used to derive volumes: Not applicable Formula used to derive volumes: Not applicable Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Low valued; Re-exports; Re-imports; Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Malagasy ariary Data last updated: 09/2024,2023
676,TM_RPCH,"Source: National Statistics Office Latest actual data: 2022 Base year: 2005 Methodology used to derive volumes: Not applicable Formula used to derive volumes: Not applicable Chain-weighted: No Trade System: General trade Excluded items in trade: There are no specific excluded items in trade. Oil coverage: Malawi is not an Oil exporter. It does import oil. Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Malawian kwacha Data last updated: 10/2024",2022
548,TM_RPCH,"Source: National Statistics Office. From Department of Statistics Malaysia (DOS) downloaded via CEIC Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Primary or unrefined products; Secondary or refined products;. Includes crude oil Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Malaysian ringgit Data last updated: 10/2024",2023
556,TM_RPCH,"Source: Central Bank. Maldives Customs service Latest actual data: 2022 Base year: 2005 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Secondary or refined products;. Re-export jet fuel Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Maldivian rufiyaa Data last updated: 10/2024",2022
678,TM_RPCH,"Source: Central Bank Latest actual data: 2022 Base year: 1998 Methodology used to derive volumes: trade volumes directly from the authorities_x0019_  data on physical exports of main categories (agricultural products, cotton, gold) Formula used to derive volumes: trade volumes directly from the authorities_x0019_  data on physical exports of main categories (agricultural products, cotton, gold) Chain-weighted: No Trade System: Special trade Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: CFA franc Data last updated: 09/2024",2022
181,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2015 Methodology used to derive volumes: The data are recorded at current and constant prices and include the corresponding implicit price indices. Formula used to derive volumes: Other Chain-weighted: Yes, from 2008 Trade System: General trade Oil coverage: No Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Euro Data last updated: 09/2024",2023
867,TM_RPCH,Source:,1980
682,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: New Mauritanian ouguiya Data last updated: 09/2024",2023
684,TM_RPCH,Source: Central Bank Latest actual data: 2022 Base year: 2005. n.a. the actual series in USD is used in BOP Methodology used to derive volumes: Deflation by unit value indexes (from customs data). Component-based estimates for goods exports and import are estimated based on dollar prices from GEE Formula used to derive volumes: Deflate by GEE-provided deflators. Chain-weighted: No Trade System: General trade Excluded items in trade: In transit; Low valued; Re-exports; Re-imports; Oil coverage: Secondary or refined products; Other; Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Mauritian rupee Data last updated: 09/2024,2022
273,TM_RPCH,Source: National Statistics Office Latest actual data: 2023 Base year: 1997 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Free on board (FOB) Primary domestic currency: Mexican peso Data last updated: 09/2024,2023
868,TM_RPCH,Source:,1980
921,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Moldovan leu Data last updated: 07/2024",2023
948,TM_RPCH,"Source: Central Bank Latest actual data: 2023 Base year: 2010 Methodology used to derive volumes: Data are compiled from customer declaration. Formula used to derive volumes: Data are compiled from customer declaration. Chain-weighted: No. Data are compiled from customer declaration. Trade System: General trade Excluded items in trade: In transit; Other;. goods on temporary admission e.g. exports and imports related to trade fairs and exhibitions, goods on less than one year operational lease, goods on repair, gold shipped by BOM for refining, Oil coverage: Primary or unrefined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Mongolian tögrög   Data last updated: 09/2024",2023
943,TM_RPCH,"Source: National Statistics Office Latest actual data: 2023 Base year: 2009 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from 2008 Trade System: Special trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Euro Data last updated: 09/2024",2023
686,TM_RPCH,"Source: Office des changes Latest actual data: 2023 Base year: 1990 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Moroccan dirham Data last updated: 09/2024",2023
688,TM_RPCH,"Source: Central Bank Latest actual data: 2022 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Trade change (percent)=(Trade value(t)/Trade value(t-1))/(Trade price(t)/Trade price(t-1))-1 Chain-weighted: No Trade System: General trade Excluded items in trade: Consistent with BPM 6 Oil coverage: Consistent with BPM 6 Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Mozambican metical Data last updated: 09/2024",2022
518,TM_RPCH,"Source: National Statistics Office. Central Statistical Organization Latest actual data: FY2022/23 Base year: FY2005/06 Methodology used to derive volumes: Deflation by survey-based price indexes Formula used to derive volumes: Other Chain-weighted: No Trade System: General trade Excluded items in trade: Other; Oil coverage: Primary or unrefined products; Secondary or refined products; Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Myanmar kyat Data last updated: 09/2024",2023
